project_id,weather_station,zipcode,address,city,state,year_built,retrofit_start_date,retrofit_end_date
3417839450,722904,91910,314 ROSEVIEW PL,Chula Vista,Ca,1969,,3/16/12
HQ8JZA,724945,95125,,San Jose,CA,1964,,1/11/12
NNPLAT,724830,95608,,Carmichael,CA,1956,,2/25/12
SGHDPS1526327727,722880,91504,,,CA,1947,,10/15/12
IYKYCW,725845,95959,,Sacramento CO,CA,1970,,3/22/12
AEHU6H,724830,95758,,Elk Grove,CA,1994,,11/14/11
L8GDQH,724837,95603,,Auburn,CA,1985,,8/3/11
4NKQ8K,724945,95110,,San Jose,CA,1946,,2/24/12
KN0R1H,724839,95843,,Roseville,CA,1987,,1/17/12
9YDFRZ,724930,94705,,Berkeley,CA,1910,,2/26/12
9ANJ9B,724930,94703,,Berkeley,CA,1905,,9/25/11
IJM5DY,724830,95831,,Sacramento AP,CA,1985,,3/5/12
NBV3Y6,724830,95630,,Folsom,CA,1920,,3/19/12
WNR7EC,724955,94901,,Novato,CA,1963,,2/9/12
Q9I854,724945,95032,,Los Gatos,CA,1962,,3/14/12
RE6CWD,724930,94707,,Berkeley,CA,1924,,3/23/12
KYKQD4,724839,95610,,Citrus Heights,CA,1985,,10/13/11
PIY60A,724830,95628,,Fair Oaks,CA,1975,,3/8/12
SEHDPS1526388148,722899,91711,,,CA,1947,,6/22/11
4U9T04,745090,94040,,Mountain View,CA,1954,,1/5/12
W9TU2J,724830,95825,,Sacramento AP,CA,1968,,12/27/11
S5HU0A,724830,95608,,Carmichael,CA,1967,,1/9/12
IZPQ36,724930,94609,,Oakland Museum,CA,1918,,12/19/11
7GQ2QC,724838,95991,,Yuba City,CA,1956,,9/19/11
7I3CV1,724830,95762,,El Dorado Hills,CA,1995,,2/24/12
4QS6L3,724839,95765,,Rocklin,CA,1995,,12/15/11
2004105553,722903,92111,3975 ANASTASIA ST,San Diego,CA,1962,,4/24/12
SEHDPS1526388637,722899,91724,,,CA,1956,,7/25/12
VBX4E9,724830,95822,,Sacramento AP,CA,1953,,11/2/11
4WSE6Y,724920,95203,,Stockton AP,CA,1913,,9/6/11
E38J1A,724926,95307,,Ceres,CA,1990,,2/15/12
SEHDPS1526388142,722899,91711,,,CA,1958,,9/27/11
Q5XOKS,724957,95492,,Windsor,CA,1980,,3/4/12
SEHDPS1526455436,722976,91744,,,CA,1957,,10/17/12
B3KDB6,724940,94404,,Foster City,CA,1965,,2/16/12
3SL358,724839,95842,,Sacramento CO,CA,1976,,11/4/11
8YHAR6,724830,95821,,Sacramento AP,CA,1957,,12/30/11
OJ0MIE,724945,95112,,San Jose,CA,1907,,12/15/11
SNUKT9,723890,93701,,Fresno AP,CA,1939,,10/26/11
6S1YBO,745160,94535,,Fairfield FS,CA,1993,,3/15/12
A7HE9L,724945,94539,,Fremont,CA,1971,,3/27/12
HN7LRF,724837,95603,,Auburn,CA,1991,,1/30/12
SQHT39,724837,95603,,Auburn,CA,1978,,1/18/12
T24TT7,724838,95991,,Yuba City,CA,1956,,11/30/11
XE0O5C,724927,94566,,Pleasanton,CA,1988,,2/16/12
ULSWH7,724955,95476,,Sonoma,CA,1983,,3/12/12
SEHDPS1526388593,722899,91765,,,CA,1965,,6/4/12
SEHDPS1526388590,722899,91711,,,CA,1947,,4/10/12
SEHDPS1526388591,722976,91722,,,CA,1953,,6/22/12
SEHDPS1526388596,722976,91791,,,CA,1955,,6/5/12
SEHDPS1526388595,722977,92646,,,CA,1947,,7/5/12
D19FNL,724839,95833,,Sacramento AP,CA,1979,,4/19/11
7T2NH9,724839,95841,,Sacramento AP,CA,1957,,12/14/11
QLUPB2,724936,94595,,Walnut Creek,CA,1950,,11/4/11
Z4S0HL,724920,95204,,Stockton AP,CA,1948,,3/8/12
VZ4GTA,724837,95648,,Rocklin,CA,2006,,3/14/12
8MZYI6,724830,95608,,Carmichael,CA,1979,,11/15/11
YV660I,724936,94507,,Alamo,CA,1980,,1/9/12
7450155108,722903,92117,4866 CORK PL,San Diego,CA,1964,,3/23/12
J5ZPMJ,724830,95823,,Sacramento AP,CA,1967,,2/28/12
D72P3F,724830,95822,,Sacramento CO,CA,1963,,3/8/12
E7BNN5,724957,95472,,Sebastopol,CA,1975,,3/26/12
5200590955,722903,92117,5630 LIMERICK AVE,San Diego,CA,1964,,3/13/12
YZXOZ8,724926,95356,,Modesto,CA,1986,,1/27/12
Y40WAE,724830,95630,,Folsom Dam,CA,1961,,12/28/11
EL251Y,724940,94080,,South San Francisco,CA,1970,,3/1/12
29ZTLH,724830,95685,,Ione,CA,1960,,2/22/12
7820662901,722904,91910,1284 CALLE CANDELERO,CHULA VISTA,CA,1975,,8/6/12
SEHDPS1526388202,722956,90277,,,CA,1968,,9/29/11
SEHDPS1526388203,722880,91030,,,CA,1924,,9/13/11
SEHDPS1526388752,723896,93292,,,CA,Not Available,,7/17/12
SEHDPS1526388201,722886,91355,,,CA,1980,,9/7/11
SEHDPS1526388207,722880,91104,,,CA,1950,,10/24/11
CU9SAO,724957,95405,,Santa Rosa,CA,1989,,3/20/12
SEHDPS1526388205,722899,91767,,,CA,1948,,7/26/11
TNY1NH,724930,94530,,El Cerrito,CA,1942,,3/23/12
P9UV7M,723890,93704,,Fresno AP,CA,1949,,8/18/11
UQC8FF,724830,95691,,West Sacramento,CA,1950,,3/20/12
SEHDPS1526388630,722976,91722,,,CA,1953,,7/3/12
C8HT59,724839,95610,,Citrus Heights,CA,1979,,12/5/11
JGD2BI,724839,95747,,Roseville,CA,1967,,2/25/12
EWK870,724957,95404,,Santa Rosa,CA,1973,,3/23/12
2ODQ3N,724830,95608,,Carmichael,CA,1964,,10/18/11
2K5LK8,724940,94010,,Burlingame,CA,1957,,12/15/11
EDKU6G,724927,94583,,San Ramon,CA,1982,,1/13/12
SEHDPS1526388118,722976,91010,,,CA,1978,,5/9/11
SEHDPS1526388119,722956,90043,,,CA,1930,,5/24/11
SEHDPS1526388116,722886,91321,,,CA,1956,,3/25/11
SEHDPS1526388114,722976,91016,,,CA,1936,,5/24/11
SEHDPS1526388115,722886,93065,,,CA,1963,,3/25/11
SEHDPS1526388112,722885,90405,,,CA,1940,,6/16/11
SEHDPS1526388113,722970,90712,,,CA,1947,,4/20/11
I1GNQM,724830,95819,,Sacramento AP,CA,1940,,2/17/12
FIMD12,745160,94533,,Fairfield FS,CA,1977,,7/20/11
LATT1V,724936,94597,,Walnut Creek,CA,1982,,9/16/11
QFVHE6,724930,94708,,Berkeley,CA,1949,,11/18/11
SEHDPS1526388684,722976,91722,,,CA,1955,,7/5/12
84PB6B,724830,95628,,Sacramento CO,CA,1972,,2/10/12
7801354457,722900,92116,4465 ARCH ST,San Diego,CA,1939,,3/29/12
BXX4QI,724920,95219,,Stockton AP,CA,1973,,12/28/11
YJT80O,724940,94002,,Belmont,CA,1952,,3/2/12
OEAN3L,745160,94533,,Fairfield FS,CA,1981,,12/23/11
2TF3SG,724930,94804,,Berkeley,CA,1946,,3/9/12
SEHDPS1526388570,722976,91791,,,CA,1955,,7/2/12
SEHDPS1526388572,722899,91724,,,CA,1959,,6/1/12
SEHDPS1526388573,722976,91791,,,CA,1958,,6/5/12
Y8NIV4,724955,94901,,San Rafael,CA,1953,,12/6/11
DMGPR1,724830,95630,,Folsom Dam,CA,1990,,10/18/11
6HXMO6,724830,95758,,Elk Grove,CA,1987,,1/10/12
NQZTVV,724940,94015,,Daly City,CA,1950,,2/10/12
8119515372,722904,92139,2426 HOMESITE DR,San Diego,CA,1957,,7/18/12
760BO7,724930,94556,,Moraga,CA,1959,,1/13/12
OA3P8A,724945,95008,,Campbell,CA,1968,,8/3/11
59V5A0,724940,94127,,San Francisco AP,CA,1940,,2/13/12
TQVMGJ,724830,95822,,Sacramento CO,CA,1959,,2/15/12
K81W9N,724839,95621,,Citrus Heights,CA,1958,,11/16/11
1US5LM,724926,95361,,Oakdale,CA,1986,,9/21/11
1I43C3,724936,94549,,Lafayette,CA,1939,,12/14/11
SEHDPS1526388976,722976,90650,,,CA,1950,,10/8/12
SEHDPS1526388977,722899,91711,,,CA,1929,,10/3/12
SEHDPS1526388972,722899,91711,,,CA,1960,,10/15/12
8RCNAZ,724940,94122,,San Francisco AP,CA,1940,,3/6/12
SEHDPS1526388521,722976,91722,,,CA,1951,,4/25/12
OL848U,724830,95762,,El Dorado Hills,CA,1962,,9/26/11
Q6VV31,724945,95037,,San Jose,CA,1986,,2/19/12
QK1M13,724955,94904,,Larkspur,CA,1956,,2/17/12
6HD73N,724830,95630,,Folsom Dam,CA,1992,,12/5/11
NWR6L0,745090,94087,,Sunnyvale,CA,1967,,3/3/12
N2K0KC,724957,95404,,Santa Rosa,CA,1920,,2/7/12
WX21IW,724930,94556,,Moraga,CA,2004,,1/30/12
VDL16I,724930,94804,,Richmond,CA,1941,,2/14/12
TZRV7R,724926,95307,,Modesto,CA,1979,,3/5/12
SAA5OD,724936,94519,,Concord,CA,1953,,3/12/12
3Y1EMY,724839,95841,,Sacramento CO,CA,1960,,2/17/12
X6A0RM,724927,94583,,San Ramon,CA,1967,,2/1/12
LXITIY,723890,93657,,Sanger,CA,1991,,1/4/12
SEHDPS1526388800,722899,91740,,,CA,1959,,7/5/12
SEHDPS1526388803,722976,90604,,,CA,1951,,9/26/12
I72L4J,724830,95819,,Sacramento AP,CA,1994,,12/8/11
SEHDPS1526388807,722899,91724,,,CA,1965,,8/28/12
SEHDPS1526388808,722976,90640,,,CA,1965,,9/13/12
DUI0NI,723890,93710,,Fresno AP,CA,1972,,10/18/11
W91QV3,723890,93612,,Clovis,CA,1981,,12/22/11
Y22G8D,724920,95209,,Stockton AP,CA,1978,,2/10/12
9CZ65P,724930,94107,,San Francisco CO,CA,1984,,3/19/12
XDLFCO,724936,94518,,Concord,CA,1962,,10/12/11
U1RU44,745090,94025,,Menlo Park,CA,1990,,1/20/12
XW67DR,724830,95826,,Sacramento AP,CA,1974,,3/6/12
778R45,724830,95628,,Fair Oaks,CA,1955,,3/5/12
9MJI6P,724830,95824,,Sacramento CO,CA,1965,,6/29/11
K5W9QF,724936,94521,,Concord,CA,1966,,9/13/11
DE136N,724940,94404,,Foster City,CA,1973,,3/13/12
4NCMOR,745090,94041,,Mountain View,CA,1978,,3/3/12
KSM19L,724955,94904,,Kentfield,CA,1957,,2/14/12
J2FDGA,724830,95628,,Fair Oaks,CA,1960,,11/14/11
ZDZWKD,724839,95838,,Sacramento AP,CA,1967,,3/8/12
VSTNT8,724940,94127,,San Francisco AP,CA,1925,,1/5/12
KRP3MC,724830,95826,,Sacramento CO,CA,1979,,10/18/11
M6NC8H,724945,95070,,Saratoga,CA,1969,,3/8/12
ZKEX4R,724839,95616,,Davis,CA,1973,,12/15/11
IL3WE9,724920,95242,,Lodi,CA,1968,,9/25/11
D3QR75,724830,95608,,Carmichael,CA,1961,,12/21/11
56LPW3,724940,94132,,San Francisco CO,CA,1951,,2/15/12
SGHDPS1526344984,722886,91325,,,CA,1950,,9/25/12
2FPSTV,724920,95219,,Stockton AP,CA,1980,,2/29/12
8ID3FC,724945,95032,,Los Gatos,CA,1963,,9/27/11
PZUZE6,724930,94804,,Richmond,CA,1940,,2/15/12
SGHDPS1525988997,724955,94903,,,CA,1908,,4/26/12
IE3IVK,745090,94025,,Menlo Park,CA,1950,,11/2/11
SGHDPS1525783449,722880,91104,,,CA,1924,,5/29/12
H3PZXM,745160,95687,,Vacaville,CA,1981,,1/26/12
ERGV14,724930,94618,,Oakland AP,CA,1920,,3/2/12
14UAZK,724920,95206,,Stockton AP,CA,1985,,11/16/11
C865Q5,724930,94706,,Albany,CA,1939,,2/29/12
DWBN7A,724839,95662,,Orangevale,CA,1958,,12/20/11
Q1NU6F,724830,95758,,Elk Grove,CA,1993,,12/23/11
91HJI3,724830,95762,,El Dorado Hills,CA,1984,,10/12/11
OEI7RD,724930,94619,,Oakland AP,CA,1947,,12/28/11
YYGIJ5,724920,95207,,Stockton AP,CA,1980,,2/7/12
SJCLEJ,723890,93722,,Fresno AP,CA,1993,,2/8/12
J18DYW,724830,95758,,Elk Grove,CA,1989,,1/24/12
4KCG8B,724839,95843,,Sacramento CO,CA,1988,,12/16/11
2DTIR5,745090,94062,,Redwood City,CA,1930,,3/1/12
CEHCNM,724936,94563,,Orinda,CA,1941,,1/17/12
TVAU2E,723890,93612,,Fresno AP,CA,1985,,7/28/11
J19N16,724927,94526,,Danville,CA,1979,,8/24/11
KEX5LE,724830,95672,,Cameron Park,CA,1979,,12/28/11
SGHDPS1526111208,722885,90008,,,CA,1954,,5/29/12
HV7T2E,724839,95765,,Rocklin,CA,1999,,9/7/11
SEHDPS1526388640,722976,91791,,,CA,1954,,8/28/12
0C1UH5,724930,94609,,Oakland Museum,CA,1927,,3/29/12
SEHDPS1526383826,722976,91746,,,CA,1957,,10/1/12
SEHDPS1526388453,722899,91767,,,CA,1922,,5/16/12
SEHDPS1526388641,722976,91791,,,CA,1953,,7/12/12
U0YB1K,724945,95124,,San Jose,CA,1957,,12/27/11
4CQ4CR,724838,95991,,Yuba City,CA,1972,,10/28/11
BFCLQR,724936,94801,,Richmond,CA,1904,,1/10/12
0SD4MJ,724936,94563,,Orinda,CA,1949,,9/14/11
2URG3D,724920,95336,,Manteca,CA,1959,,9/14/11
SEHDPS1526388644,722976,91722,,,CA,1954,,7/16/12
4U84Y6,724940,94002,,Belmont,CA,1962,,11/30/11
HGL8SK,724830,95819,,Sacramento CO,CA,1937,,3/26/12
9OJS8K,724839,95616,,Davis,CA,1975,,12/20/11
42DR47,724830,95864,,Sacramento CO,CA,1968,,3/16/12
FVC4FF,724936,94598,,Walnut Creek,CA,1974,,9/12/11
NIHIK0,724830,95628,,Fair Oaks,CA,1977,,10/14/11
DAP4UX,724926,95382,,Turlock,CA,1979,,10/25/11
JK5CX8,724945,95118,,San Jose,CA,1953,,3/22/12
W3G148,724839,95842,,Sacramento AP,CA,1977,,12/14/11
DNUN9Q,724936,94553,,Martinez FS,CA,1967,,3/22/12
SEHDPS1526388589,723896,93274,,,CA,Not Available,,3/15/12
9V13LN,724930,94707,,El Cerrito,CA,1950,,10/20/11
SEHDPS1526388585,722885,90403,,,CA,1929,,7/2/12
JXBG4Y,724830,95826,,Sacramento AP,CA,1978,,12/17/11
SEHDPS1526388587,722899,91711,,,CA,1962,,3/1/12
SEHDPS1526388586,722880,91775,,,CA,1941,,5/18/12
SEHDPS1526388580,722976,91791,,,CA,1954,,8/2/12
SEHDPS1526437979,722976,91790,,,CA,1956,,10/8/12
SEHDPS1526388582,722899,91701,,,CA,1971,,5/4/12
1169226403,722904,91911,142 SIERRA WAY,Chula Vista,CA,1957,,7/26/12
EV5YJK,724936,94518,,Concord,CA,1977,,3/1/12
IUJ52G,724830,95608,,Carmichael,CA,1966,,12/7/11
AJ54FX,724830,95628,,Fair Oaks,CA,1993,,10/20/11
E7AG9O,724830,95630,,Folsom,CA,1993,,12/20/11
SEHDPS1526388749,723896,93221,,,CA,1960,,8/24/12
SEHDPS1526388748,722899,91701,,,CA,1979,,8/31/12
SEHDPS1526388219,722956,90503,,,CA,1951,,9/28/11
SEHDPS1526388743,723895,93257,,,CA,1978,,8/2/12
A6K85T,724955,94558,,Napa State Hospital,CA,1998,,8/18/11
SEHDPS1526388217,722899,91711,,,CA,1924,,1/6/12
BDBZF1,724930,94556,,Moraga,CA,1972,,12/21/11
SEHDPS1526388211,722880,91001,,,CA,1947,,11/23/11
SEHDPS1526388746,722899,91711,,,CA,Not Available,,7/10/12
SEHDPS1526388745,722880,91001,,,CA,1916,,8/12/12
L5U7DX,745160,95687,,Vacaville,CA,1978,,12/9/11
1QMWPR,724830,95628,,Fair Oaks,CA,1972,,2/3/12
FWDFFX,724830,95667,,Placerville,CA,1961,,1/3/12
TG5T65,724830,95608,,nan,CA,1965,,9/15/11
NNMHDE,724830,95762,,El Dorado Hills,CA,1990,,8/4/11
SGHDPS1526258342,722880,90004,,,CA,1916,,8/12/12
SUS2QH,724927,94526,,Danville,CA,1965,,10/28/11
SGHDPS1526258340,722885,90016,,,CA,1930,,7/30/12
WOB48P,724957,95448,,Healdsburg,CA,1972,,2/9/12
Z8B7UB,724830,95819,,Sacramento AP,CA,1942,,3/29/12
9IRS16,724830,95815,,Sacramento CO,CA,1954,,1/20/12
11BV16,724830,95762,,El Dorado Hills,CA,1988,,11/28/11
72B704,724920,95210,,Stockton AP,CA,1989,,10/28/11
ZIO2RL,724930,94530,,El Cerrito,CA,1951,,12/15/11
SEHDPS1526388108,722899,91786,,,CA,1962,,2/16/11
F4OLHQ,724839,95695,,Woodland,CA,1961,,1/27/12
SGHDPS1526060512,722956,90047,,,CA,1922,,5/8/12
Q60MB5,724945,95051,,Santa Clara Univ,CA,1955,,1/31/12
9608731398,722903,92117,3957 KENOSHA AVE,San Diego,CA,1961,,4/26/12
WEWMXH,724839,95765,,Rocklin,CA,1991,,1/9/12
YLMRKM,724830,95667,,Placerville,CA,1976,,9/2/11
13FGFW,724936,94510,,Benicia,CA,1980,,1/12/12
306KKK,724936,94549,,Lafayette,CA,1947,,3/8/12
SEHDPS1526388562,722976,91770,,,CA,1987,,4/12/12
1A82S5,724945,95070,,Saratoga,CA,1958,,3/30/12
L5AXMW,724940,94109,,San Francisco AP,CA,1907,,1/6/12
CGXEOA,724920,95210,,Stockton AP,CA,1963,,2/17/12
7917624104,722904,91910,25 SHASTA ST,Chula Vista,CA,1959,,8/20/12
SEHDPS1526388370,722976,91790,,,CA,1960,,5/9/12
PJABLO,724839,95621,,Citrus Heights,CA,1977,,3/13/12
SEHDPS1526388568,722899,91741,,,CA,1962,,6/28/12
IKMXFH,723890,93727,,Fresno AP,CA,1949,,9/19/11
SEHDPS1526388365,722956,90278,,,CA,1987,,1/20/12
SEHDPS1526388367,722976,91792,,,CA,1955,,3/13/12
SEHDPS1526388366,722899,91773,,,CA,1960,,12/23/11
SEHDPS1526388360,722976,91722,,,CA,1955,,1/12/12
SEHDPS1526388363,722976,91722,,,CA,1953,,1/10/12
SEHDPS1526388368,722976,91722,,,CA,1953,,12/27/11
WJ3K75,724936,94595,,Walnut Creek,CA,1949,,12/21/11
TIZKMD,724940,94102,,San Francisco CO,CA,1939,,3/22/12
KBL0XK,724830,95757,,Elk Grove,CA,2001,,3/27/12
SEHDPS1526388968,722899,91768,,,CA,1952,,10/18/12
SEHDPS1526388967,722899,91768,,,CA,1952,,9/12/12
JP90CD,724830,95818,,Sacramento AP,CA,1928,,3/16/12
N0V19G,724930,94705,,Berkeley,CA,1907,,3/11/12
SEHDPS1526388962,722976,91790,,,CA,1955,,9/13/12
BXI6XB,724935,94545,,Hayward,CA,1957,,10/21/11
9G9I2C,724940,94117,,San Francisco CO,CA,1906,,8/4/11
K4JAAI,724837,95603,,Auburn,CA,1989,,2/13/12
4M3QJM,745090,94062,,Redwood City,CA,1973,,1/10/12
AYRKQ2,724940,94005,,South San Francisco,CA,1941,,3/2/12
NNP3I7,724930,94609,,Oakland AP,CA,1931,,3/5/12
RSG0SH,724830,95826,,Sacramento AP,CA,1961,,2/24/12
FNLF8C,723890,93637,,Madera,CA,1967,,11/18/11
Q0SEFH,724830,95864,,Sacramento CO,CA,1959,,1/11/12
TKO53O,724945,95136,,San Jose,CA,1971,,12/29/11
SEHDPS1526388812,722976,91791,,,CA,1961,,8/27/12
SEHDPS1526388811,722976,90640,,,CA,1949,,9/12/12
SEHDPS1526388810,722899,91741,,,CA,1958,,8/29/12
SEHDPS1526388817,722976,91790,,,CA,1950,,8/31/12
SEHDPS1526388816,722976,91722,,,CA,1955,,8/21/12
A9XWGI,724930,94530,,El Cerrito,CA,1949,,11/9/11
GVCZFR,724839,95677,,Rocklin,CA,1979,,3/9/12
4M6811,723890,93703,,Fresno AP,CA,1954,,11/1/11
NP7PRY,724936,94510,,Benicia,CA,1956,,2/29/12
SEHDPS1526388493,722976,91790,,,CA,1955,,6/12/12
R9L0WV,724940,94402,,San Mateo,CA,1929,,2/7/12
4S4X6E,745090,94025,,Menlo Park,CA,1980,,2/27/12
GKRZ9T,724920,95212,,Stockton AP,CA,1949,,2/24/12
07E8GH,724830,95824,,Sacramento CO,CA,1965,,5/5/11
I6QRLD,724926,95355,,Modesto,CA,1982,,11/14/11
OZC1P7,724945,95131,,San Jose,CA,1986,,3/21/12
KH0IYZ,745090,94024,,Los Altos,CA,1954,,1/24/12
L98AL5,724940,94002,,Belmont,CA,1955,,1/25/12
M485OH,724940,94404,,Foster City,CA,1985,,12/21/11
FMY5FJ,724830,95822,,Sacramento CO,CA,1965,,11/30/11
BJ9KLA,745090,94061,,Redwood City,CA,1954,,2/7/12
SGHDPS1525777108,722886,91316,,,CA,1939,,2/10/12
SEHDPS1526388912,722976,91706,,,CA,1957,,10/12/12
SEHDPS1526388750,722899,91740,,,CA,1955,,8/9/12
CNOGMZ,724839,95843,,Sacramento AP,CA,1991,,2/3/12
UW2H4E,724930,94702,,Berkeley,CA,1927,,3/20/12
2FTEBO,724945,95126,,San Jose,CA,1952,,11/30/11
1465981927,722900,92102,1441 31ST ST,San Diego,CA,1914,,6/4/12
ANKWAC,724930,94804,,Richmond,CA,1950,,2/1/12
3FMBEB,724830,95864,,Sacramento AP,CA,1948,,2/27/12
X01FZC,724830,95864,,Sacramento AP,CA,1963,,11/22/11
OY63L4,724930,94708,,Berkeley,CA,1949,,1/11/12
QNPFRU,724940,94122,,San Francisco CO,CA,1945,,2/24/12
VSU5G1,724940,94402,,San Mateo,CA,1952,,1/16/12
ED9AGY,724926,95361,,Oakdale,CA,1986,,3/26/12
SGHDPS1525783456,722880,91107,,,CA,1951,,1/31/12
MRLOA6,724940,94070,,San Carlos,CA,1950,,3/12/12
CM3AAG,724830,95608,,Carmichael,CA,1960,,3/16/12
I1SKY4,724940,94402,,San Mateo,CA,1923,,1/19/12
DEWLM8,724838,95991,,Yuba City,CA,1955,,8/1/11
2BKJ7J,724940,94131,,San Francisco CO,CA,1940,,12/6/11
HTS5JO,724830,95608,,Carmichael,CA,1956,,2/23/12
SEHDPS1526388997,722970,90815,,,CA,1952,,7/24/12
XU3HC9,724839,95842,,Sacramento CO,CA,1984,,1/10/12
1GDE1P,724940,94110,,San Francisco CO,CA,1940,,2/7/12
2WDFR1,724830,95822,,Sacramento AP,CA,1958,,1/30/12
61B2GW,724940,94122,,San Francisco CO,CA,1936,,2/13/12
FKZUSX,724930,94706,,Albany,CA,1916,,3/6/12
GTY6TM,724830,95618,,Davis,CA,1994,,2/8/12
5YODWL,724936,94805,,Richmond,CA,1961,,10/5/11
D9EKLK,724839,95673,,Rio Linda,CA,1990,,2/1/12
D29KDF,724839,95621,,Citrus Heights,CA,1958,,12/29/11
TX2REX,724955,95476,,Sonoma,CA,1951,,3/12/12
LD6348,723896,93631,,Kingsburg,CA,1937,,1/20/12
7C62HD,724945,95130,,San Jose,CA,1967,,1/28/12
40EIAB,724830,95820,,Sacramento CO,CA,1920,,2/10/12
3IZP7Q,724935,94546,,Castro Valley,CA,1970,,12/22/11
IWK126,724926,95350,,Modesto,CA,1966,,9/7/11
NAZFB7,724955,94590,,Vallejo,CA,1910,,2/7/12
S2EPOQ,724830,95821,,Sacramento AP,CA,1948,,2/27/12
C9LBD9,724926,95307,,Ceres,CA,1993,,2/14/12
B85MHP,724940,94002,,Belmont,CA,1959,,12/23/11
0KAE20,724920,95204,,Stockton AP,CA,1976,,2/21/12
5608725618,722903,92021,8724 CORDIAL RD,El Cajon,CA,1974,,7/17/12
SEHDPS1526388247,722899,91740,,,CA,1958,,11/22/11
V9A7JC,724936,94553,,Martinez FS,CA,1954,,3/5/12
D401QS,724936,94596,,Concord,CA,1961,,8/6/11
SEHDPS1526388244,722885,90403,,,CA,1920,,12/10/11
SEHDPS1526388245,722899,91773,,,CA,1961,,10/20/11
VA2V2W,724926,95367,,Riverbank,CA,1996,,3/27/12
2GOQG6,724839,95776,,Woodland,CA,1995,,10/10/11
0PFZNI,745090,94024,,Los Altos,CA,1959,,12/14/11
OKXPKT,724830,95628,,Fair Oaks,CA,1978,,2/10/12
6PX3VD,724940,94010,,Burlingame,CA,1957,,1/13/12
FV7POT,724957,95403,,Santa Rosa,CA,1986,,1/9/12
KYJ0UT,724957,95404,,Santa Rosa,CA,1946,,1/31/12
A648H2,724839,95842,,Sacramento AP,CA,1978,,12/22/11
ZX9CVY,724940,94010,,Hillsborough,CA,1971,,3/13/12
1PBF37,724930,94530,,Berkeley,CA,1938,,1/20/12
VLBOW7,745090,94028,,Woodside,CA,1988,,2/3/12
OUMNGY,724920,95207,,Stockton AP,CA,1955,,12/30/11
4KQDUJ,724955,94591,,Vallejo,CA,1980,,1/6/12
SEHDPS1526388162,722899,91711,,,CA,1948,,12/23/11
WL6F1Q,724935,94542,,Hayward,CA,1975,,1/3/12
6F1HDE,724839,95843,,Antelope,CA,1995,,3/13/12
7G4R6A,724930,94501,,Alameda NAS,CA,1930,,2/16/12
5XUOS7,724930,94577,,San Leandro,CA,1937,,1/13/12
K0LYF5,745090,94061,,Redwood City,CA,1953,,12/17/11
3JT8VV,724839,95616,,Davis,CA,1959,,1/12/12
8V62ID,724837,95603,,Auburn,CA,1981,,10/25/11
SEHDPS1526388779,722899,91741,,,CA,1956,,8/2/12
SEHDPS1526388775,722899,91724,,,CA,Not Available,,7/17/12
SEHDPS1526388772,722899,91741,,,CA,1953,,8/31/12
SEHDPS1526388773,722899,91741,,,CA,1952,,8/21/12
SEHDPS1526388770,722899,91741,,,CA,1912,,9/19/12
M7JM97,724920,95207,,Stockton AP,CA,1949,,2/16/12
8QCE0W,724955,95476,,Sonoma,CA,1965,,1/27/12
SEHDPS1526388482,722880,91107,,,CA,1964,,2/8/12
SEHDPS1526388483,722976,91744,,,CA,1957,,8/24/12
P88W16,724920,95212,,Stockton AP,CA,1965,,3/16/12
WI6CBA,724830,95628,,Fair Oaks,CA,1970,,3/29/12
5JFOM7,724945,95032,,Los Gatos,CA,1951,,3/6/12
3D1778,724920,95207,,Stockton AP,CA,1953,,2/13/12
GIRTMD,724839,95621,,Citrus Heights,CA,1970,,2/14/12
CXGAP3,724839,95746,,Roseville,CA,1990,,3/30/12
SEHDPS1526487889,723896,93277,,,CA,1977,,9/28/12
CDH5KM,724945,95148,,San Jose,CA,1979,,1/20/12
6377934726,722903,92111,4963 MOUNT ALMAGOSA DR,San Diego,CA,1961,,4/20/12
PKV6V2,724830,95831,,Sacramento AP,CA,1976,,12/28/11
SEHDPS1526388174,722899,91711,,,CA,1950,,12/14/11
SEHDPS1526388176,722977,92869,,,CA,1971,,7/29/11
KZQY8K,724839,95677,,Rocklin,CA,1984,,3/22/12
SEHDPS1526388172,722899,91711,,,CA,1954,,2/2/12
SEHDPS1526388178,722976,92870,,,CA,1977,,7/8/11
SEHDPS1526388179,722880,91001,,,CA,1950,,2/10/12
IWZEA0,745090,94022,,Los Altos Hills,CA,1967,,8/18/11
9BDIAR,724957,95472,,Sebastapol,CA,1971,,9/20/11
F5OZAV,724839,95841,,Sacramento CO,CA,1978,,3/6/02
8LNQ2M,745090,94061,,Redwood City,CA,1954,,2/1/12
9E38S5,724930,94804,,Richmond,CA,1943,,3/7/12
VNSCP4,724830,95864,,Sacramento AP,CA,1968,,1/12/12
15UJ8P,723890,93726,,Fresno AP,CA,1956,,1/5/12
EV3LXF,724940,94066,,San Bruno,CA,1927,,2/2/12
JKNEYJ,724930,94530,,El Cerrito,CA,1948,,9/15/11
SEHDPS1526388556,722976,91790,,,CA,1953,,6/14/12
SEHDPS1526388557,722976,90602,,,CA,1950,,6/1/12
MR4AF6,724830,95821,,Sacramento CO,CA,1972,,12/27/11
SEHDPS1526388552,722976,91722,,,CA,1955,,8/2/12
1BHXYF,724920,95376,,Tracy Carbona,CA,1980,,3/16/12
